[Radio] Initializing ... success!
Connected to RF power monitor: Rohde&Schwarz,FPC1500,1328.6660K03/205785,V1.80
Connected to DC power monitor: radiolib-org,DCpowerMon,070dd3d
setCurrentLimit, code 0

Set [dBm],paDutyCycle,hpMax,Measured [dBm],Bus voltage[V],Voltage[mV],Current[mA],Power [mW],Efficiency [%]
       -9,          1,    1,        -17.06,          3.50,       0.95,       9.51,     33.33,          0.23
       -9,          1,    2,        -14.53,          3.50,       1.07,      10.70,     37.49,          0.28
       -9,          1,    3,        -13.64,          3.50,       1.16,      11.64,     40.81,          0.27
       -9,          1,    4,        -13.24,          3.50,       1.24,      12.42,     43.50,          0.25
       -9,          1,    5,        -12.79,          3.50,       1.32,      13.20,     46.25,          0.25
       -9,          1,    6,        -12.52,          3.50,       1.39,      13.93,     48.82,          0.23
       -9,          1,    7,        -12.28,          3.50,       1.47,      14.70,     51.49,          0.22
       -9,          2,    1,        -16.44,          3.50,       0.97,       9.71,     34.02,          0.25
       -9,          2,    2,        -14.06,          3.50,       1.10,      10.94,     38.34,          0.29
       -9,          2,    3,        -13.14,          3.50,       1.19,      11.94,     41.83,          0.29
       -9,          2,    4,        -12.60,          3.50,       1.28,      12.82,     44.92,          0.27
       -9,          2,    5,        -12.18,          3.50,       1.36,      13.65,     47.84,          0.26
       -9,          2,    6,        -11.88,          3.50,       1.44,      14.46,     50.66,          0.25
       -9,          2,    7,        -11.60,          3.50,       1.52,      15.23,     53.37,          0.24
       -9,          3,    1,        -16.04,          3.50,       0.99,       9.91,     34.72,          0.25
       -9,          3,    2,        -13.46,          3.50,       1.14,      11.36,     39.80,          0.30
       -9,          3,    3,        -12.53,          3.50,       1.24,      12.41,     43.50,          0.30
       -9,          3,    4,        -11.80,          3.50,       1.34,      13.42,     47.03,          0.30
       -9,          3,    5,        -11.35,          3.50,       1.44,      14.41,     50.47,          0.29
       -9,          3,    6,        -10.97,          3.50,       1.52,      15.23,     53.36,          0.28
       -9,          3,    7,        -10.69,          3.50,       1.61,      16.10,     56.40,          0.27
       -9,          4,    1,        -15.44,          3.50,       1.02,      10.16,     35.59,          0.26
       -9,          4,    2,        -12.92,          3.50,       1.18,      11.79,     41.32,          0.31
       -9,          4,    3,        -11.83,          3.50,       1.30,      13.04,     45.69,          0.31
       -9,          4,    4,        -11.14,          3.50,       1.41,      14.10,     49.40,          0.31
       -9,          4,    5,        -10.99,          3.50,       1.51,      15.06,     52.75,          0.28
       -9,          4,    6,        -10.60,          3.50,       1.59,      15.94,     55.83,          0.28
       -9,          4,    7,        -10.20,          3.50,       1.68,      16.76,     58.72,          0.28
       -8,          1,    1,        -15.79,          3.50,       0.98,       9.79,     34.30,          0.28
       -8,          1,    2,        -13.26,          3.50,       1.11,      11.10,     38.88,          0.34
       -8,          1,    3,        -12.40,          3.50,       1.20,      11.99,     42.03,          0.34
       -8,          1,    4,        -11.91,          3.50,       1.29,      12.86,     45.04,          0.32
       -8,          1,    5,        -11.59,          3.50,       1.36,      13.64,     47.78,          0.30
       -8,          1,    6,        -11.36,          3.50,       1.44,      14.38,     50.38,          0.29
       -8,          1,    7,        -11.12,          3.50,       1.52,      15.16,     53.10,          0.27
       -8,          2,    1,        -15.18,          3.50,       1.00,      10.00,     35.03,          0.30
       -8,          2,    2,        -12.78,          3.50,       1.14,      11.38,     39.87,          0.35
       -8,          2,    3,        -12.19,          3.50,       1.23,      12.33,     43.19,          0.33
       -8,          2,    4,        -11.36,          3.50,       1.33,      13.26,     46.44,          0.34
       -8,          2,    5,        -10.97,          3.50,       1.41,      14.13,     49.51,          0.32
       -8,          2,    6,        -10.68,          3.50,       1.49,      14.95,     52.38,          0.31
       -8,          2,    7,        -10.42,          3.50,       1.57,      15.74,     55.15,          0.30
       -8,          3,    1,        -14.62,          3.50,       1.03,      10.25,     35.90,          0.31
       -8,          3,    2,        -12.18,          3.50,       1.18,      11.77,     41.24,          0.37
       -8,          3,    3,        -11.25,          3.50,       1.30,      12.99,     45.52,          0.36
       -8,          3,    4,        -10.55,          3.50,       1.40,      13.99,     49.00,          0.36
       -8,          3,    5,        -10.07,          3.50,       1.50,      15.00,     52.56,          0.35
       -8,          3,    6,         -9.74,          3.50,       1.59,      15.89,     55.66,          0.34
       -8,          3,    7,         -9.45,          3.50,       1.67,      16.73,     58.62,          0.34
       -8,          4,    1,        -14.13,          3.50,       1.06,      10.55,     36.98,          0.32
       -8,          4,    2,        -11.76,          3.50,       1.23,      12.30,     43.09,          0.36
       -8,          4,    3,        -10.79,          3.50,       1.37,      13.65,     47.85,          0.36
       -8,          4,    4,         -9.87,          3.50,       1.48,      14.79,     51.83,          0.38
       -8,          4,    5,         -9.45,          3.50,       1.58,      15.81,     55.39,          0.37
       -8,          4,    6,         -9.14,          3.50,       1.67,      16.68,     58.45,          0.36
       -8,          4,    7,         -8.90,          3.50,       1.75,      17.49,     61.28,          0.35
       -7,          1,    1,        -14.70,          3.50,       1.00,      10.04,     35.18,          0.33
       -7,          1,    2,        -12.25,          3.50,       1.15,      11.44,     40.08,          0.39
       -7,          1,    3,        -11.33,          3.50,       1.24,      12.38,     43.39,          0.40
       -7,          1,    4,        -10.86,          3.50,       1.32,      13.22,     46.33,          0.38
       -7,          1,    5,        -10.55,          3.50,       1.40,      14.01,     49.09,          0.36
       -7,          1,    6,        -10.32,          3.50,       1.48,      14.81,     51.88,          0.34
       -7,          1,    7,        -10.26,          3.50,       1.56,      15.56,     54.51,          0.32
